"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"ELAVL3",54758.3856792408,1.1270000998851,0.250658845269403,4.49615132741008,6.91944989208079e-06,1.95471614802597e-05,15.4296561456054,15.0042511777134,16.2845925965613,15.5694338898318,15.9973199643713,14.439850188567,16.0602498274398,15.0117812332269,16.0201282771609,16.1654376896314
"ELF2",5010.47878356255,1.82597655762903,0.261785971997462,6.97507411759533,3.05709603032826e-12,1.87413805411996e-11,10.7585630891243,11.635875301419,13.0176403820561,10.6657666226178,12.7254316057364,11.4847934573587,12.6536173452309,11.4044737566342,12.6567482602847,12.8569671784799
"ELK4",734.853073617132,1.30727715518368,0.40982162243285,3.18986867365175,0.00142337458964439,0.00281308890841007,9.11139624631721,7.86375026156511,9.68689497547978,9.09785311838359,9.38769063608589,7.96960076708592,9.92081563439331,9.38014219999957,10.0373438532603,10.2189845433418
"ELL2",5214.789285731,-1.23749524587116,0.316273133734306,-3.91274222776936,9.12539282073575e-05,0.000217292004314486,12.3652502835486,13.0725601050937,11.0481775064028,12.4614462460748,11.7964962827062,12.1248696789544,12.0251764913648,13.2652051548891,11.6276518389093,11.7533691179743
"ELMO1",24830.7462962974,-1.35723822653645,0.449685965532694,-3.01819120578663,0.00254288407131967,0.00479925910970134,15.4049181457859,14.9327214726697,13.1960906308556,15.4448222468564,14.1320249779978,13.3577362409037,14.2354435723643,14.9837414123486,14.1766301557662,12.9216839784129
"ELMOD2",3454.9112319061,1.43378811309234,0.354493301485702,4.04461271082768,5.24096900604255e-05,0.00012962825436318,10.3295482472148,11.3457964160209,12.5723201879738,10.0315209583484,12.2496253035459,11.2833193765884,12.1122317219389,11.2924268802352,12.1421065016928,11.6226035504916
"ELOA",6412.571651797,1.22152794612688,0.106284930058224,11.4929552614629,1.43130176282224e-30,4.33908952058718e-29,11.9860677436306,11.8501510233561,13.0866512637098,12.0565850066949,13.1040426600888,12.1476826116171,12.9604397330378,11.9861590526847,13.0238484169462,13.0167605626666
"ELOVL1",3793.55963030354,-2.36436741019537,0.311191873380274,-7.59778005933378,3.01253759688267e-14,2.29555661830473e-13,12.4720732330377,13.2052667749335,10.1881928238757,11.7964786488753,10.4983652087968,12.2687276122851,10.5722988830587,11.975354076418,10.6008780595344,10.3954813902189
"ELOVL7",1490.5724206854,-3.56924787988537,0.401889609071673,-8.88116487542436,6.61638003634153e-19,7.8387625855844e-18,10.2521555586564,11.2953119157646,8.03349455738973,10.2637905793208,7.57246784913285,11.8931721199839,8.59316264279888,11.1203060936249,8.24021685453111,8.269102794249
"EMB",420.638546636191,-2.15940694153457,0.49405644078803,-4.37076974057917,1.23809301429212e-05,3.36535796307497e-05,8.92146512643931,8.95774564947543,6.8020322615601,8.99950569016407,7.26475096793443,8.64474201321303,8.37330580694619,9.83973097978088,7.59735730567009,6.54558565314994
"EMC2",3598.81090543339,-1.59946277171856,0.298784137376577,-5.35323858141322,8.63938163261614e-08,3.13479181933532e-07,11.9106721426731,12.5437923080303,10.8342854029511,11.5207221681638,10.9783445438538,12.905319703007,11.0438858619622,11.9857285434015,10.9446857487876,10.8115003243396
"EMC3",3839.66217785043,-1.24166505465172,0.152914188102757,-8.12001208035272,4.66137280178188e-16,4.24687595099291e-15,12.2220189609103,12.3591709495562,11.0507042916179,12.328058142957,11.2647049067375,12.0905433081288,11.4757257545053,12.470545162715,11.3159011515312,11.1383533654014
"EMC3-AS1",623.677019849282,1.53758716177312,0.364115855079457,4.22279650919784,2.41289654277827e-05,6.29633644690209e-05,8.13103402230023,8.33803584528756,9.96975423221595,9.00953562892282,9.44667337351487,7.57637799440877,9.21439033268729,8.7963719873378,9.74890511524369,9.8998986771259
"EMC7",4306.91063896617,-1.30865669798669,0.242927835571753,-5.38701830898318,7.16361392773296e-08,2.62518689112774e-07,12.2790146165646,12.6056190479844,11.0372153099482,12.0551394257541,11.3310967548488,12.969870975912,11.6511437135179,12.2698146384579,11.3759281818353,11.4066957061061
"EME1",345.29602484492,3.07960433764635,0.510592685938467,6.03143057559872,1.62514539644503e-09,7.28379589407305e-09,7.18096250494551,6.69797559196306,9.58011234369549,6.01609399274342,8.80814960372012,6.45751786604562,7.26201165169938,6.41594565770812,8.75971016803844,9.01319972531293
"EMILIN1",1181.30346639637,-1.90452058254992,0.47011026412792,-4.05122101744132,5.09510509463102e-05,0.00012628313540893,10.6956747032237,9.96676779558348,9.16318191235484,9.99250560551337,9.24107756281093,11.7882214658539,9.15570068644685,9.4167237956675,9.00527494855053,8.95011282274172
"EML1",16868.7406503115,2.91866514688379,0.29179988717901,10.0022833288255,1.4892301660671e-23,2.61054281151512e-22,12.060636695636,12.0070099730207,14.9316977047871,12.4321242207404,14.3102429652311,11.3428500206741,14.6546709616927,12.6467558946549,14.48192853306,14.7843557598045
"EML2",6230.54820002511,-2.57762585835247,0.188367114721248,-13.6840544707972,1.26441182756397e-42,8.28350477371465e-41,13.5011921151524,13.2195845161438,11.014941364484,13.3432694071705,10.8738711168543,12.7966590285851,10.9469067574209,12.9763967357231,11.0392269713186,11.1866288288284
"EML4",5565.23127007922,1.73422575078078,0.209105390041615,8.29354877191664,1.09918839123441e-16,1.07833449980172e-15,11.1755138067254,11.429597135452,13.2315743787529,11.2283636971927,12.6941521273842,11.8237004249745,13.0411494962635,11.5714456554036,12.7964099766341,12.8113680624644
"EMSY",6060.93032604542,1.83462760917595,0.179680650977834,10.2104906632505,1.77962606830852e-24,3.38852200026084e-23,11.4140651416151,11.4435220502746,13.2811783874979,11.7352078745958,12.88656662228,11.2180560736387,12.8865017796399,11.7165550745534,13.1692877103148,13.084484762812
"ENAH",21590.1317771961,1.45440866871022,0.315204613617534,4.61417316205587,3.94663288944928e-06,1.15064852166274e-05,12.974377366055,13.4631930625132,14.966676443772,13.0766184323763,14.6853744213682,14.3830291920873,14.8002565597856,13.5476384895418,15.0048329310304,14.6771765891623
"ENDOD1",7836.24814675838,-2.59374538900326,0.26310569146257,-9.85818807105604,6.31791830188689e-23,1.06290897568524e-21,13.3928420619127,13.7048282717667,10.8336704050466,13.2037129146038,11.2718851540067,13.6147347057175,11.9065473426563,13.631130677287,11.3401671824946,11.0013285045659
"ENDOU",286.409916641879,-5.0199415175058,0.677428090157015,-7.41029430347696,1.26019441587315e-13,8.94576026805086e-13,7.83139469796104,8.26066135477163,5.17013148552705,7.22853235366258,5.54110896771787,9.75281303079146,4.3000627919525,7.2915632286819,4.71278198494594,4.31526863448064
"ENG",3916.17553517365,-1.69988274131842,0.351331533752773,-4.83840070705012,1.30888055948846e-06,4.11731481795547e-06,12.8130586210386,12.0289974267515,11.0002975395352,11.4846197487564,10.5786904725838,13.0664281591354,10.9540424269751,11.9626943582724,11.2531667473858,10.9931730581057
"ENO1",56917.1823476026,-1.82866738667123,0.206249077733408,-8.86630576372769,7.56126625588261e-19,8.89685978555564e-18,16.3103294469596,16.2211521664923,14.625806719685,16.3374419807588,14.6602136373567,16.7128007293756,14.725254339803,15.7718649646775,14.8704130818507,14.8454886525933
"ENO2",88342.4492114557,-1.555546197788,0.363367841332268,-4.28091322579532,1.86127928863125e-05,4.9326772508618e-05,17.179615456078,16.8638606728599,15.3960658386686,17.2790057169164,15.5720618918576,15.2716214061059,15.8085130813248,17.0077443731147,15.4735291658817,15.4949755292171
"ENO4",853.476967449659,1.61656074058808,0.2324963445086,6.95305874165384,3.57449758452707e-12,2.17237842587944e-11,8.95420827965405,8.88202156382103,10.0412624862463,8.90310686044938,10.49400847569,8.58671075870948,10.4506267950768,9.0087657824004,9.97898603421573,9.74803048222614
"ENOSF1",730.707998856106,-1.50698106933992,0.40084335564446,-3.75952612939549,0.000170235497950304,0.000390043128898881,9.79826798219218,10.1642373618511,9.37688483177444,9.65071629354612,9.01522444127125,10.1444585769264,7.72660079019691,9.69348571747519,8.68062688344598,7.97273311486115
"ENOX1",4639.69185826081,1.45903355351632,0.254296969380809,5.73751844966511,9.60738167994388e-09,3.91615418280022e-08,11.2490103173637,11.471057396923,12.6718071894467,11.6726568891341,12.9001771583367,10.8909031676737,12.7471945589058,11.5068898525292,12.6102808232087,11.968046847596
"ENPP2",7889.78362119279,-5.07931456819945,0.439205733380398,-11.5647729120153,6.21555182612215e-31,1.94531673651163e-29,13.189832516884,14.5115724899548,9.22843705622894,12.754715620015,9.87447090950178,12.4756884100729,8.84079637596732,13.6930636718016,9.00729711569394,8.98875264137027
"ENPP4",4603.20549550097,-1.82311965857597,0.374133373212538,-4.87291374977204,1.09964238922679e-06,3.48821727120135e-06,11.9723471461318,13.2564819807469,10.7680769769052,12.1914371219704,11.1248878020199,12.3306274851472,11.7737371346408,13.0329222119896,11.0459763630133,10.4960628912832
"ENPP5",2331.0150327634,-4.2307139042676,0.427838960822555,-9.88856624028283,4.66663372343382e-23,7.90260941927824e-22,11.2454992419946,12.1155399827545,7.89887219129619,11.7222717749359,8.08566908682222,10.8784192886375,9.08904613130408,12.3651999403313,8.07702880692421,7.51886882908563
"ENPP6",907.510581091529,-2.93537032082356,0.344856669425069,-8.51185602910709,1.71171031872466e-17,1.78574583251026e-16,10.1123873876338,10.4102131733582,8.30083022677575,9.90108805895192,7.7666525619255,10.8688207022725,8.38376887082057,10.3671337013729,8.09371685514377,7.13050745742684
"ENSA",24678.4710047092,-1.32181358145433,0.140229533759643,-9.42607128481185,4.25737100619541e-21,6.1805833921866e-20,15.1493801165485,15.0501315955933,13.7071846473013,15.090680515104,13.927282752368,14.7199810905404,14.0166736288539,14.9906658014353,13.9064473153314,13.8482745661656
"ENTPD2",821.061882255246,-4.055172597791,0.47078452369468,-8.61364890665123,7.07712028016315e-18,7.6624199335856e-17,10.5579786669738,9.70732904476361,7.02126931618457,9.46281359872664,6.96618727821018,11.1161258425816,6.83749171344893,9.09270511113968,6.32440291603836,7.45467163799316
"ENTPD3",1341.89925009075,-3.05335546985382,0.538088568860555,-5.67444775182558,1.3913677375336e-08,5.56583094178705e-08,10.9427975838038,11.1944962163974,7.26072280564425,10.9135469603366,9.42475856213572,9.3308808927804,8.43486470211314,11.4501671416,8.10647103882576,7.71350676065645
"ENTPD6",17242.2459616891,-1.66951790997383,0.236907892540964,-7.04711815240665,1.82661214817221e-12,1.14244540545674e-11,14.8328267105451,14.5195272748044,13.0471481182509,14.8628218876315,13.0686702257462,13.8425379256011,13.2957231584508,14.4681104126777,12.9643645564864,13.2703443490214
"EOGT",1161.00005960631,-1.52188757954697,0.370077445723734,-4.11234890732323,3.91653790337142e-05,9.8895300545526e-05,10.011958459563,10.4884384380295,8.90518824449926,10.0017054316446,9.42575012589658,11.3059914554142,9.94572584123017,10.6896943572207,9.13400651455361,9.06553490149435
"EOMES",4786.29631823944,7.01336874590138,1.18624952362394,5.91222049512472,3.37526286413761e-09,1.45931037870335e-08,5.90355465130837,4.59113251729964,13.2176691413863,5.05582968493025,12.6929348686028,8.37553398283103,7.6212639341533,4.77858668827541,12.9188124339185,12.7628330578494
"EPAS1",18864.7869073773,-3.43319606922284,0.425799168144217,-8.06294686808788,7.44768995292003e-16,6.66369990521392e-15,14.7499418232226,14.1604694276606,11.764497850032,13.9806873066439,11.6802327880458,15.9284139091591,12.1919000933437,14.0633064465163,12.0741242687517,11.6952676492324
"EPB41",6898.35074470821,2.6353486482744,0.140091981646437,18.8115595004251,6.07248468209263e-79,1.99758905680498e-76,11.0338099354628,11.0372781520849,13.5522765711033,11.2009457941752,13.3589087475448,11.1576353157446,13.0548954839578,11.1649049195994,13.3567188116418,13.3569419908217
"EPB41L1",48191.1738299614,-1.38963471365929,0.324620089498941,-4.28080318690141,1.86219995204665e-05,4.93427137250957e-05,16.2443103170698,15.7827470729221,14.4693696401305,16.4039512884281,14.7381382802638,14.8750464932581,15.2476393095458,16.0941382679952,14.7030146456328,14.6813613791793
"EPB41L2",14549.0361580739,-2.0969708138818,0.241191296432733,-8.69422257310447,3.49212544597647e-18,3.87315290676056e-17,13.908350492039,14.3082652911413,12.5009272430508,14.1089958179578,12.4862939597085,14.9814383047303,12.7141681742514,14.2658005135539,12.5841208862962,12.6517128747694
"EPB41L4A-DT",316.680899179291,2.32234938958986,0.466859768444478,4.97440462117277,6.54484783531272e-07,2.13210898402381e-06,6.92836882986473,6.92563578631645,9.03012626161153,6.94386311212658,7.60900147927577,7.4443641263688,8.17882044769583,6.85209156860356,8.27527066397018,9.55566160553396
"EPB41L4B",4845.3571208192,-3.94245265662248,0.393588095094504,-10.016696911719,1.28733490918928e-23,2.26949658277942e-22,12.8074013209269,12.7388384648372,8.44951630535626,13.1399742303041,9.75738474057525,12.0853940977206,10.2268801026152,13.219158883042,9.15746027280047,9.39966630301578
"EPB41L5",8087.48835127865,1.20746915299985,0.355577065410811,3.39580155881206,0.000684279501424596,0.00142736715751831,11.9566620349814,12.0975607341483,13.5195958836491,11.7280157621291,13.3627898723015,13.2681348250622,13.0787759860461,11.9128949827112,13.5753818216143,13.1869273409563
"EPC1",6075.01893865693,2.3437373900039,0.157602928315202,14.8711538234651,5.07314095601908e-50,4.84171804450685e-48,11.0441609740411,11.1581270220078,13.2361255525951,11.0025097925541,13.1903167334746,11.030360673111,12.9892901719628,11.4865492604393,13.0862206514119,13.1677629711199
"EPC2",10152.1158881816,1.50465816324172,0.196382020891315,7.66189367240725,1.83211297576507e-14,1.43279204442609e-13,12.2969611125413,12.5691652137994,13.8438420783919,12.4643634947866,13.8820056486133,12.0759239591409,13.6923022975261,12.8744475581542,13.7441537017248,13.6258225188452
"EPDR1",8093.79830896805,-3.80977196839016,0.363820225467798,-10.4715782732847,1.16681169046007e-25,2.44114689393818e-24,13.8122890407749,13.9176029671316,10.0886622440775,13.6187602118261,10.4077143875567,12.161688711068,10.7213348542093,13.8472262857194,10.5948814820895,9.91413806119846
"EPHA3",13805.3539510389,4.39756410006904,0.399283834990962,11.0136291897932,3.28498839868512e-28,8.24500091429718e-27,10.3266175865682,10.7243733089459,13.1154077775115,10.5632637511011,14.1681612893601,10.2038059497544,14.0161663633971,11.161399527425,14.5464109786779,15.1722418567839
"EPHA5",19131.2382738282,2.68345574338892,0.462642916871467,5.80027413266212,6.62065961267924e-09,2.76131692127418e-08,12.4527693837439,12.4330283896423,14.9850703025392,12.7023097926992,14.5308422176421,10.347993534199,14.6223779224365,13.233758903314,14.9289934496815,14.8852567929633
"EPHA5-AS1",1405.2736203551,2.67264241690692,0.46806237006878,5.71001342516421,1.12967261973417e-08,4.56146993306607e-08,9.09897696159349,7.98080973512273,11.1064045076963,9.22126155349838,10.466128555774,7.19811048133556,10.7807357691558,9.31950624955068,11.1898403178491,11.2903486771643
"EPHA7",12062.8574457224,3.12153228496632,0.475899943836884,6.55921969605492,5.40900636294056e-11,2.88076635816135e-10,11.4029285445523,11.6629887696657,14.8494912901661,11.3637924980227,13.3904104421215,9.76912086505237,14.0573613790435,12.2327273726084,13.6317960255538,14.3289524810718
"EPHB1",11056.6125096464,1.71263008441876,0.342893809160776,4.99463693617094,5.89465541567777e-07,1.93005648839038e-06,12.4904756374793,12.1573446926587,14.3169002551666,12.466349071365,13.1922778274382,13.0526154347283,13.7861281386222,11.7635198473522,13.5880131499377,14.3158834899914
"EPHB2",8366.66957321689,2.32350327351928,0.25553202005238,9.09280673726525,9.65147104743645e-20,1.23425470524744e-18,11.6153836747667,11.3202511640808,13.4637041431432,12.0935011894764,13.2115411136217,11.1122280640074,13.7482762304914,11.758507650935,13.6208648891577,13.8355183634153
"EPHB3",1578.21889890003,-1.42856192734729,0.190524804280125,-7.49803645118511,6.47808881445213e-14,4.76034843917511e-13,11.1601751471632,10.7923391514764,9.87973900555878,11.4127737081241,9.66440078408136,10.8880229540376,9.86584300756963,10.8608880149914,9.94136607459858,9.96864852726825
"EPHX1",7229.14144167896,-3.1975135207791,0.473684738642323,-6.75029879565855,1.47540993327405e-11,8.36191824719578e-11,13.1956547753639,13.2481780365747,9.97523595781377,12.8429776635309,10.9513996809496,14.4946236499458,11.1489393529452,11.9471557508773,10.5644215333853,10.5885114377925
